soc,freqhz,calc_ima,calc_rezohm,calc_imzohm,zohm,phasezdeg,temperaturec,cycle,zelle,calc_soc
750,201.98988,1250,0.011798037,-0.00060797855,0.011813692,-2.949967,23.394773,45,JT_VTC_008,30
750,201.98988,1250,0.011783508,-0.00059156073,0.011798347,-2.8739746,23.181288,50,JT_VTC_008,30
750,201.98988,2500,0.0121601615,-0.00095090555,0.012197284,-4.4713407,22.903135,0,JT_VTC_008,30
750,201.98988,2500,0.011945477,-0.0007069526,0.0119663775,-3.3869064,22.665628,5,JT_VTC_008,30
750,201.98988,2500,0.011881793,-0.0006500328,0.011899561,-3.1314335,23.108974,10,JT_VTC_008,30
750,201.98988,2500,0.011856174,-0.0006135612,0.011872039,-2.962434,22.641876,15,JT_VTC_008,30
750,201.98988,2500,0.011812816,-0.0005851353,0.011827299,-2.8357677,22.713129,20,JT_VTC_008,30
750,201.98988,2500,0.011781268,-0.0005691019,0.011795005,-2.7655606,22.689379,25,JT_VTC_008,30
750,201.98988,2500,0.01187771,-0.00063713774,0.011894786,-3.070487,23.133844,26,JT_VTC_008,30
750,201.98988,2500,0.011832359,-0.00060128747,0.011847627,-2.909109,23.181288,30,JT_VTC_008,30
750,201.98988,2500,0.0118117295,-0.00057887845,0.011825906,-2.8057513,23.386866,35,JT_VTC_008,30
750,201.98988,2500,0.011808867,-0.000586294,0.011823412,-2.8423226,23.110123,40,JT_VTC_008,30
750,201.98988,2500,0.011822458,-0.00059242855,0.011837292,-2.868717,23.165472,45,JT_VTC_008,30
750,201.98988,2500,0.01180074,-0.00058312877,0.011815139,-2.8289466,23.386866,50,JT_VTC_008,30
750,201.98988,5000,0.012114671,-0.0009229252,0.012149775,-4.3565173,22.808132,0,JT_VTC_008,30
750,201.98988,5000,0.011945851,-0.00069406984,0.011965997,-3.325223,22.689379,5,JT_VTC_008,30
750,201.98988,5000,0.011874941,-0.00064305344,0.011892339,-3.0996618,22.515207,10,JT_VTC_008,30
750,201.98988,5000,0.011823852,-0.00060651335,0.011839397,-2.9364562,22.673544,15,JT_VTC_008,30
750,201.98988,5000,0.011796194,-0.0005808965,0.011810489,-2.8192186,22.665628,20,JT_VTC_008,30
750,201.98988,5000,0.011795481,-0.00056538166,0.011809023,-2.7442043,22.721045,25,JT_VTC_008,30
750,201.98988,5000,0.011883199,-0.00063784176,0.011900305,-3.0724561,23.125938,26,JT_VTC_008,30
750,201.98988,5000,0.011840167,-0.0005930422,0.01185501,-2.8673954,23.102217,30,JT_VTC_008,30
750,201.98988,5000,0.011789414,-0.000573953,0.011803377,-2.787173,23.291983,35,JT_VTC_008,30
750,201.98988,5000,0.0117696505,-0.00058139424,0.011784001,-2.8279839,23.133844,40,JT_VTC_008,30
750,201.98988,5000,0.011801848,-0.0006028468,0.011817235,-2.9241679,23.331518,45,JT_VTC_008,30
750,201.98988,5000,0.01179887,-0.0005828213,0.011813256,-2.827905,23.205008,50,JT_VTC_008,30
750,201.98988,7500,0.012105634,-0.0009067515,0.012139546,-4.283642,22.903135,0,JT_VTC_008,30
750,201.98988,7500,0.011933588,-0.00069218373,0.011953645,-3.3196068,22.800215,5,JT_VTC_008,30
750,201.98988,7500,0.011879664,-0.0006260619,0.011896149,-3.0167143,22.641876,10,JT_VTC_008,30
750,201.98988,7500,0.011827641,-0.00059057545,0.011842376,-2.8585076,22.752714,15,JT_VTC_008,30
750,201.98988,7500,0.011789935,-0.00056506845,0.011803468,-2.7439747,22.649794,20,JT_VTC_008,30
750,201.98988,7500,0.011768082,-0.0005524328,0.0117810415,-2.6876805,22.8398,25,JT_VTC_008,30
750,201.98988,7500,0.011869783,-0.000620498,0.01188599,-2.9924374,23.157566,26,JT_VTC_008,30
750,201.98988,7500,0.011830852,-0.0005951298,0.011845811,-2.879734,23.268263,30,JT_VTC_008,30
750,201.98988,7500,0.011802658,-0.0005703334,0.011816431,-2.7665203,23.363146,35,JT_VTC_008,30
750,201.98988,7500,0.011775416,-0.0005738308,0.01178939,-2.7898881,23.07059,40,JT_VTC_008,30
750,201.98988,7500,0.011793012,-0.00058385986,0.011807457,-2.8343406,23.181288,45,JT_VTC_008,30
750,201.98988,7500,0.011774485,-0.0005797222,0.011788747,-2.8187082,23.58454,50,JT_VTC_008,30
750,201.98988,10000,0.0120948255,-0.00089561037,0.01212794,-4.234969,22.594376,0,JT_VTC_008,30
750,201.98988,10000,0.011913167,-0.0006673476,0.011931844,-3.206224,22.713129,5,JT_VTC_008,30
750,201.98988,10000,0.01187316,-0.00061935914,0.011889303,-2.9861076,22.396452,10,JT_VTC_008,30
750,201.98988,10000,0.011796405,-0.00057851005,0.011810582,-2.8076055,22.665628,15,JT_VTC_008,30
750,201.98988,10000,0.011783282,-0.0005551546,0.011796352,-2.6974244,22.641876,20,JT_VTC_008,30
750,201.98988,10000,0.011744525,-0.0005502645,0.011757408,-2.6825092,22.81605,25,JT_VTC_008,30
750,201.98988,10000,0.011862326,-0.0006151113,0.011878263,-2.9683678,23.133844,26,JT_VTC_008,30
750,201.98988,10000,0.0118173435,-0.00057570235,0.011831358,-2.7890582,23.212915,30,JT_VTC_008,30
750,201.98988,10000,0.011780114,-0.0005461488,0.011792768,-2.654442,23.17338,35,JT_VTC_008,30
750,201.98988,10000,0.011764149,-0.0005502211,0.011777009,-2.6778302,23.118032,40,JT_VTC_008,30
750,201.98988,10000,0.011778785,-0.0005729251,0.01179271,-2.7846963,23.545006,45,JT_VTC_008,30
750,201.98988,10000,0.011773657,-0.000566767,0.011787291,-2.7560096,23.189194,50,JT_VTC_008,30
875,201.98988,0,0.012103662,-0.00089818216,0.012136942,-4.2439966,22.926886,0,JT_VTC_008,35
875,201.98988,1250,0.012104068,-0.0008920564,0.012136895,-4.2150154,22.808132,0,JT_VTC_008,35
875,201.98988,1250,0.011922358,-0.0006839733,0.011941961,-3.2834005,22.689379,5,JT_VTC_008,35
875,201.98988,1250,0.011814204,-0.0006210537,0.011830516,-3.0091772,22.800215,10,JT_VTC_008,35
875,201.98988,1250,0.011795217,-0.0005818957,0.011809562,-2.8242939,22.626043,15,JT_VTC_008,35
875,201.98988,1250,0.011784133,-0.0005687372,0.011797849,-2.7631202,22.689379,20,JT_VTC_008,35
875,201.98988,1250,0.011775886,-0.0005476006,0.01178861,-2.6624427,22.626043,25,JT_VTC_008,35
875,201.98988,1250,0.011851694,-0.0006237086,0.011868095,-3.0124753,23.228727,26,JT_VTC_008,35
875,201.98988,1250,0.011799475,-0.0005830687,0.0118138725,-2.8289585,23.07059,30,JT_VTC_008,35
875,201.98988,1250,0.011778571,-0.0005696195,0.011792337,-2.7687047,23.37896,35,JT_VTC_008,35
875,201.98988,1250,0.011754268,-0.0005684171,0.011768004,-2.7685728,23.086405,40,JT_VTC_008,35
875,201.98988,1250,0.011780767,-0.0005834117,0.011795204,-2.8351078,23.1971,45,JT_VTC_008,35
875,201.98988,1250,0.011784641,-0.0005901796,0.01179941,-2.8670008,23.1971,50,JT_VTC_008,35
875,201.98988,2500,0.012079092,-0.00089652603,0.012112317,-4.244785,22.8873,0,JT_VTC_008,35
875,201.98988,2500,0.011923838,-0.00068463874,0.011943477,-3.2861807,22.602291,5,JT_VTC_008,35
875,201.98988,2500,0.011849125,-0.000617119,0.011865185,-2.9813507,22.942719,10,JT_VTC_008,35
875,201.98988,2500,0.011784153,-0.0005818215,0.0117985075,-2.8265815,22.689379,15,JT_VTC_008,35
875,201.98988,2500,0.011756243,-0.0005569236,0.011769427,-2.7122216,22.713129,20,JT_VTC_008,35
875,201.98988,2500,0.011746763,-0.00054353726,0.011759331,-2.649257,22.713129,25,JT_VTC_008,35
875,201.98988,2500,0.011867466,-0.00062954513,0.011884153,-3.0365791,23.291983,26,JT_VTC_008,35
875,201.98988,2500,0.011833592,-0.00059373747,0.011848479,-2.8723438,23.062683,30,JT_VTC_008,35
875,201.98988,2500,0.011780768,-0.00057210703,0.011794651,-2.7802591,23.37896,35,JT_VTC_008,35
875,201.98988,2500,0.011760195,-0.00057176076,0.011774085,-2.783432,23.102217,40,JT_VTC_008,35
875,201.98988,2500,0.011774571,-0.00058823475,0.011789255,-2.8600085,23.14966,45,JT_VTC_008,35
875,201.98988,2500,0.011765547,-0.0005800864,0.011779838,-2.822615,23.212915,50,JT_VTC_008,35
875,201.98988,5000,0.0120579945,-0.00088076823,0.0120901195,-4.1777124,22.63396,0,JT_VTC_008,35
875,201.98988,5000,0.011887392,-0.0006565402,0.011905509,-3.1612318,22.76063,5,JT_VTC_008,35
875,201.98988,5000,0.011817865,-0.0006110168,0.01183365,-2.9597173,22.768547,10,JT_VTC_008,35
875,201.98988,5000,0.011810375,-0.0005872244,0.0118249655,-2.8464625,22.81605,15,JT_VTC_008,35
875,201.98988,5000,0.011783107,-0.00056245254,0.011796524,-2.7328713,22.673544,20,JT_VTC_008,35
875,201.98988,5000,0.011754183,-0.0005444812,0.011766787,-2.6521788,22.81605,25,JT_VTC_008,35
875,201.98988,5000,0.011837899,-0.0006222632,0.0118542425,-3.0090027,23.054775,26,JT_VTC_008,35
875,201.98988,5000,0.011802158,-0.00058142777,0.011816472,-2.8203695,23.260355,30,JT_VTC_008,35
875,201.98988,5000,0.011772416,-0.0005726401,0.011786334,-2.7848167,23.205008,35,JT_VTC_008,35
875,201.98988,5000,0.011771638,-0.00056895043,0.01178538,-2.767084,23.125938,40,JT_VTC_008,35
875,201.98988,5000,0.011777758,-0.0005802947,0.011792045,-2.8207042,23.157566,45,JT_VTC_008,35
875,201.98988,5000,0.011768212,-0.00057543156,0.011782272,-2.7993684,23.205008,50,JT_VTC_008,35
875,201.98988,7500,0.012064127,-0.0008775041,0.012095999,-4.1601763,22.73688,0,JT_VTC_008,35
875,201.98988,7500,0.011889968,-0.00066255056,0.011908414,-3.1894226,22.594376,5,JT_VTC_008,35
875,201.98988,7500,0.011819643,-0.0006068765,0.011835213,-2.9392557,22.649794,10,JT_VTC_008,35
875,201.98988,7500,0.011768705,-0.0005763506,0.01178281,-2.803715,22.831882,15,JT_VTC_008,35
875,201.98988,7500,0.011748755,-0.0005569618,0.011761949,-2.7141335,22.76063,20,JT_VTC_008,35
875,201.98988,7500,0.011741836,-0.0005401772,0.011754255,-2.634006,22.697296,25,JT_VTC_008,35
875,201.98988,7500,0.011833483,-0.00061373773,0.0118493885,-2.968957,23.307798,26,JT_VTC_008,35
875,201.98988,7500,0.011791474,-0.0005721879,0.011805349,-2.7781303,23.157566,30,JT_VTC_008,35
875,201.98988,7500,0.011759658,-0.00056476303,0.011773212,-2.749544,23.331518,35,JT_VTC_008,35
875,201.98988,7500,0.011743791,-0.00056993746,0.011757613,-2.778439,23.110123,40,JT_VTC_008,35
875,201.98988,7500,0.011761004,-0.0005750331,0.011775053,-2.7991447,23.165472,45,JT_VTC_008,35
875,201.98988,7500,0.011755408,-0.00056760904,0.011769103,-2.7643757,23.189194,50,JT_VTC_008,35
875,201.98988,10000,0.012040538,-0.0008537801,0.01207077,-4.0559864,22.8873,0,JT_VTC_008,35
875,201.98988,10000,0.011874639,-0.00065007625,0.01189242,-3.1335251,22.76063,5,JT_VTC_008,35
875,201.98988,10000,0.011811137,-0.00058664504,0.011825697,-2.843476,22.831882,10,JT_VTC_008,35
875,201.98988,10000,0.011762713,-0.0005568123,0.011775885,-2.7101908,22.728962,15,JT_VTC_008,35
875,201.98988,10000,0.011737559,-0.00054236944,0.011750083,-2.645643,22.855635,20,JT_VTC_008,35
875,201.98988,10000,0.011709625,-0.0005287879,0.011721559,-2.5856287,22.76063,25,JT_VTC_008,35
875,201.98988,10000,0.011845439,-0.0005960556,0.011860426,-2.8806608,23.27617,26,JT_VTC_008,35
875,201.98988,10000,0.011797378,-0.0005676874,0.011811028,-2.7549362,23.078495,30,JT_VTC_008,35
875,201.98988,10000,0.011746439,-0.00055978895,0.01175977,-2.7284267,23.331518,35,JT_VTC_008,35
875,201.98988,10000,0.0117372945,-0.00055801915,0.011750552,-2.7219293,23.110123,40,JT_VTC_008,35
875,201.98988,10000,0.011757905,-0.0005520237,0.011770857,-2.6880145,23.165472,45,JT_VTC_008,35
875,201.98988,10000,0.011740374,-0.0005695194,0.011754179,-2.7772112,23.29989,50,JT_VTC_008,35
1000,201.98988,1250,0.012083359,-0.00088781514,0.012115931,-4.202211,22.776464,0,JT_VTC_008,40
1000,201.98988,1250,0.011873432,-0.00065692246,0.011891591,-3.1667802,22.895218,5,JT_VTC_008,40
1000,201.98988,1250,0.011801417,-0.00060048094,0.011816684,-2.912818,22.657711,10,JT_VTC_008,40
1000,201.98988,1250,0.011804286,-0.00057355565,0.011818212,-2.781743,22.681461,15,JT_VTC_008,40
1000,201.98988,1250,0.011741937,-0.000571027,0.011755814,-2.7841814,22.73688,20,JT_VTC_008,40
1000,201.98988,1250,0.011728407,-0.0005506527,0.011741326,-2.6880825,22.641876,25,JT_VTC_008,40
1000,201.98988,1250,0.011834315,-0.0006318403,0.01185117,-3.0561502,23.078495,26,JT_VTC_008,40
1000,201.98988,1250,0.01178515,-0.00058978115,0.011799898,-2.864945,23.118032,30,JT_VTC_008,40
1000,201.98988,1250,0.011793614,-0.00057605124,0.011807675,-2.7963517,23.157566,35,JT_VTC_008,40
1000,201.98988,1250,0.011787798,-0.00058083364,0.0118021,-2.820919,23.252449,40,JT_VTC_008,40
1000,201.98988,1250,0.011760546,-0.00059349556,0.011775512,-2.8889787,23.14966,45,JT_VTC_008,40
1000,201.98988,1250,0.011751959,-0.0005809054,0.011766308,-2.8298566,23.17338,50,JT_VTC_008,40
1000,201.98988,2500,0.012083521,-0.00088402233,0.012115816,-4.184266,22.86355,0,JT_VTC_008,40
1000,201.98988,2500,0.011890218,-0.000666034,0.011908857,-3.2060895,22.618126,5,JT_VTC_008,40
1000,201.98988,2500,0.011797111,-0.0006148102,0.01181312,-2.9832892,22.784382,10,JT_VTC_008,40
1000,201.98988,2500,0.011782237,-0.0005768164,0.011796348,-2.8027596,22.665628,15,JT_VTC_008,40
1000,201.98988,2500,0.011778369,-0.00055763,0.011791562,-2.7105622,22.76063,20,JT_VTC_008,40
1000,201.98988,2500,0.011747945,-0.0005548063,0.011761039,-2.7038312,22.744797,25,JT_VTC_008,40
1000,201.98988,2500,0.011830448,-0.0006198467,0.011846676,-2.9992232,23.031055,26,JT_VTC_008,40
1000,201.98988,2500,0.01177822,-0.00058656954,0.011792816,-2.8510435,23.268263,30,JT_VTC_008,40
1000,201.98988,2500,0.011756866,-0.0005760632,0.01177097,-2.8051364,23.189194,35,JT_VTC_008,40
1000,201.98988,2500,0.011760216,-0.0005711273,0.011774076,-2.780348,23.291983,40,JT_VTC_008,40
1000,201.98988,2500,0.011776494,-0.0005953609,0.011791534,-2.8941252,23.157566,45,JT_VTC_008,40
1000,201.98988,2500,0.011766491,-0.00058086024,0.01178082,-2.8261478,23.205008,50,JT_VTC_008,40
1000,201.98988,5000,0.012040851,-0.0008615241,0.012071633,-4.0925446,22.665628,0,JT_VTC_008,40
1000,201.98988,5000,0.011878799,-0.00065136666,0.011896644,-3.1386359,22.8873,5,JT_VTC_008,40
1000,201.98988,5000,0.011808498,-0.0005987059,0.011823665,-2.9024837,22.768547,10,JT_VTC_008,40
1000,201.98988,5000,0.01176126,-0.00057516876,0.011775316,-2.7997432,22.784382,15,JT_VTC_008,40
1000,201.98988,5000,0.011729204,-0.0005503048,0.011742107,-2.6862042,22.855635,20,JT_VTC_008,40
1000,201.98988,5000,0.0117249405,-0.00054412434,0.011737559,-2.6570435,22.81605,25,JT_VTC_008,40
1000,201.98988,5000,0.011835606,-0.0006124225,0.01185144,-2.9620755,23.031055,26,JT_VTC_008,40
1000,201.98988,5000,0.011780036,-0.00056962256,0.0117938,-2.7683759,23.315704,30,JT_VTC_008,40
1000,201.98988,5000,0.01174913,-0.0005601803,0.0117624765,-2.7297068,23.165472,35,JT_VTC_008,40
1000,201.98988,5000,0.011740005,-0.0005609601,0.011753399,-2.7356222,23.260355,40,JT_VTC_008,40
1000,201.98988,5000,0.011769409,-0.0005870411,0.01178404,-2.8554642,23.17338,45,JT_VTC_008,40
1000,201.98988,5000,0.011762301,-0.0005799826,0.011776592,-2.8228881,23.37896,50,JT_VTC_008,40
1000,201.98988,7500,0.012043791,-0.00084381085,0.012073314,-4.0077024,22.800215,0,JT_VTC_008,40
1000,201.98988,7500,0.011856514,-0.000652799,0.011874472,-3.1514237,22.626043,5,JT_VTC_008,40
1000,201.98988,7500,0.011785461,-0.0005842036,0.011799931,-2.8378208,22.823967,10,JT_VTC_008,40
1000,201.98988,7500,0.011755048,-0.0005684532,0.011768785,-2.7685652,22.610209,15,JT_VTC_008,40
1000,201.98988,7500,0.011734346,-0.00054732536,0.011747103,-2.6705132,22.697296,20,JT_VTC_008,40
1000,201.98988,7500,0.011717202,-0.00055311096,0.011730249,-2.7026434,22.8873,25,JT_VTC_008,40
1000,201.98988,7500,0.01183232,-0.0005995757,0.011847502,-2.9008512,23.054775,26,JT_VTC_008,40
1000,201.98988,7500,0.011758806,-0.0005457105,0.011771462,-2.6571143,23.37896,30,JT_VTC_008,40
1000,201.98988,7500,0.0117531605,-0.0005646802,0.011766718,-2.7506588,23.220821,35,JT_VTC_008,40
1000,201.98988,7500,0.011738796,-0.00056751294,0.011752506,-2.7678137,23.102217,40,JT_VTC_008,40
1000,201.98988,7500,0.011747704,-0.00057612243,0.011761823,-2.807609,23.165472,45,JT_VTC_008,40
1000,201.98988,7500,0.011740689,-0.0005739579,0.01175471,-2.798746,23.205008,50,JT_VTC_008,40
1000,201.98988,10000,0.012020049,-0.00083637587,0.0120491125,-3.9803243,22.800215,0,JT_VTC_008,40
1000,201.98988,10000,0.011849915,-0.000632548,0.011866786,-3.0555465,22.96647,5,JT_VTC_008,40
1000,201.98988,10000,0.011770225,-0.0005684007,0.011783942,-2.764746,22.784382,10,JT_VTC_008,40
1000,201.98988,10000,0.011737239,-0.0005521804,0.01175022,-2.6935039,22.73688,15,JT_VTC_008,40
1000,201.98988,10000,0.011714998,-0.0005466431,0.011727745,-2.6715875,22.705214,20,JT_VTC_008,40
1000,201.98988,10000,0.011697287,-0.0005264233,0.011709127,-2.5767934,22.626043,25,JT_VTC_008,40
1000,201.98988,10000,0.0118021,-0.0005872501,0.011816701,-2.84858,23.205008,26,JT_VTC_008,40
1000,201.98988,10000,0.011754458,-0.0005579687,0.011767694,-2.7177153,23.212915,30,JT_VTC_008,40
1000,201.98988,10000,0.011735401,-0.00055517047,0.011748525,-2.708491,23.17338,35,JT_VTC_008,40
1000,201.98988,10000,0.011716904,-0.0005445627,0.011729552,-2.661002,23.260355,40,JT_VTC_008,40
1000,201.98988,10000,0.011739896,-0.00057260663,0.011753852,-2.7923555,23.189194,45,JT_VTC_008,40
1000,201.98988,10000,0.011717927,-0.0005606897,0.011731333,-2.7394497,23.268263,50,JT_VTC_008,40
1125,201.98988,1250,0.012015844,-0.00087007054,0.012047303,-4.141575,22.602291,0,JT_VTC_008,45
1125,201.98988,1250,0.011873648,-0.00065890065,0.011891915,-3.1762395,22.681461,5,JT_VTC_008,45
1125,201.98988,1250,0.011796168,-0.0005941375,0.011811121,-2.8833795,22.713129,10,JT_VTC_008,45
1125,201.98988,1250,0.011758816,-0.0005819793,0.01177321,-2.8334289,22.649794,15,JT_VTC_008,45
1125,201.98988,1250,0.011732517,-0.00056575163,0.0117461495,-2.7607112,22.776464,20,JT_VTC_008,45
1125,201.98988,1250,0.01174421,-0.0005592887,0.011757519,-2.726509,22.81605,25,JT_VTC_008,45
1125,201.98988,1250,0.011832239,-0.0006266785,0.011848823,-3.0317605,23.086405,26,JT_VTC_008,45
1125,201.98988,1250,0.011775947,-0.00058668904,0.011790553,-2.8521726,23.189194,30,JT_VTC_008,45
1125,201.98988,1250,0.011740514,-0.0005827459,0.011754968,-2.8415704,23.355238,35,JT_VTC_008,45
1125,201.98988,1250,0.01172321,-0.00058538903,0.011737816,-2.8586442,23.157566,40,JT_VTC_008,45
1125,201.98988,1250,0.011764921,-0.0005989999,0.0117801605,-2.914644,23.189194,45,JT_VTC_008,45
1125,201.98988,1250,0.011772247,-0.0005949823,0.011787273,-2.8933296,23.291983,50,JT_VTC_008,45
1125,201.98988,2500,0.0120211635,-0.0008701271,0.012052613,-4.1400166,22.8873,0,JT_VTC_008,45
1125,201.98988,2500,0.011845883,-0.00065521034,0.01186399,-3.165874,22.610209,5,JT_VTC_008,45
1125,201.98988,2500,0.011810301,-0.0005963575,0.011825348,-2.8906777,22.752714,10,JT_VTC_008,45
1125,201.98988,2500,0.011761794,-0.0005867426,0.01177642,-2.8558595,22.73688,15,JT_VTC_008,45
1125,201.98988,2500,0.011732935,-0.0005623126,0.011746402,-2.7438579,22.681461,20,JT_VTC_008,45
1125,201.98988,2500,0.011717329,-0.00055433286,0.011730433,-2.7085755,22.649794,25,JT_VTC_008,45
1125,201.98988,2500,0.0118283145,-0.0006283887,0.0118449945,-3.0410256,23.046867,26,JT_VTC_008,45
1125,201.98988,2500,0.011774731,-0.00058376987,0.011789193,-2.8382971,23.32361,30,JT_VTC_008,45
1125,201.98988,2500,0.011741425,-0.00059058255,0.011756268,-2.8794968,23.244543,35,JT_VTC_008,45
1125,201.98988,2500,0.011740616,-0.0005762332,0.011754748,-2.8098407,23.110123,40,JT_VTC_008,45
1125,201.98988,2500,0.011745654,-0.00059446605,0.011760687,-2.8973575,23.189194,45,JT_VTC_008,45
1125,201.98988,2500,0.011751718,-0.0005838296,0.011766211,-2.844137,23.418493,50,JT_VTC_008,45
1125,201.98988,5000,0.012024142,-0.00086502876,0.012055217,-4.1148267,22.626043,0,JT_VTC_008,45
1125,201.98988,5000,0.011849602,-0.00065929303,0.011867928,-3.184563,22.673544,5,JT_VTC_008,45
1125,201.98988,5000,0.011770565,-0.00059313193,0.0117855,-2.8847585,22.926886,10,JT_VTC_008,45
1125,201.98988,5000,0.011768468,-0.0005722231,0.011782371,-2.7837238,22.681461,15,JT_VTC_008,45
1125,201.98988,5000,0.011742098,-0.00056264753,0.011755571,-2.7433505,22.63396,20,JT_VTC_008,45
1125,201.98988,5000,0.011714413,-0.0005417026,0.011726931,-2.6476085,22.641876,25,JT_VTC_008,45
1125,201.98988,5000,0.011825701,-0.00061138027,0.011841495,-2.9595158,23.228727,26,JT_VTC_008,45
1125,201.98988,5000,0.011771853,-0.00057903456,0.011786086,-2.8159983,23.347332,30,JT_VTC_008,45
1125,201.98988,5000,0.011753217,-0.00056863175,0.011766965,-2.769864,23.29989,35,JT_VTC_008,45
1125,201.98988,5000,0.011745368,-0.0005733712,0.011759355,-2.7947776,23.157566,40,JT_VTC_008,45
1125,201.98988,5000,0.0117399385,-0.0005981578,0.011755167,-2.9167366,23.189194,45,JT_VTC_008,45
1125,201.98988,5000,0.011717121,-0.0005900582,0.011731969,-2.8829017,23.624073,50,JT_VTC_008,45
1125,201.98988,7500,0.012004113,-0.00084697705,0.012033956,-4.0359435,22.649794,0,JT_VTC_008,45
1125,201.98988,7500,0.011851123,-0.0006325617,0.011867993,-3.0553017,22.689379,5,JT_VTC_008,45
1125,201.98988,7500,0.011772538,-0.0005877034,0.0117871985,-2.8579218,22.721045,10,JT_VTC_008,45
1125,201.98988,7500,0.011742695,-0.00056085346,0.011756081,-2.7344773,22.641876,15,JT_VTC_008,45
1125,201.98988,7500,0.011713882,-0.00053731137,0.011726199,-2.6262949,22.610209,20,JT_VTC_008,45
1125,201.98988,7500,0.011705239,-0.0005345381,0.011717439,-2.6146848,22.713129,25,JT_VTC_008,45
1125,201.98988,7500,0.011807353,-0.00060466875,0.011822826,-2.9316247,23.062683,26,JT_VTC_008,45
1125,201.98988,7500,0.0117524965,-0.0005678722,0.011766208,-2.7663393,23.307798,30,JT_VTC_008,45
1125,201.98988,7500,0.011729338,-0.0005549155,0.011742457,-2.7086463,23.347332,35,JT_VTC_008,45
1125,201.98988,7500,0.011718636,-0.0005663824,0.011732316,-2.7670531,23.14175,40,JT_VTC_008,45
1125,201.98988,7500,0.011734225,-0.00057919195,0.01174851,-2.8257806,23.189194,45,JT_VTC_008,45
1125,201.98988,7500,0.011723208,-0.00058758364,0.011737924,-2.8693438,23.600353,50,JT_VTC_008,45
1125,201.98988,10000,0.011990751,-0.00082348875,0.012018995,-3.9287329,22.86355,0,JT_VTC_008,45
1125,201.98988,10000,0.011825774,-0.00062929,0.011842505,-3.0460322,22.831882,5,JT_VTC_008,45
1125,201.98988,10000,0.011751919,-0.000569683,0.011765719,-2.7752829,22.697296,10,JT_VTC_008,45
1125,201.98988,10000,0.011726499,-0.00055102335,0.0117394375,-2.6903262,22.562708,15,JT_VTC_008,45
1125,201.98988,10000,0.0116884485,-0.0005405744,0.011700942,-2.6479628,22.657711,20,JT_VTC_008,45
1125,201.98988,10000,0.011692199,-0.00052167993,0.011703831,-2.554716,22.713129,25,JT_VTC_008,45
1125,201.98988,10000,0.011787053,-0.00058258954,0.011801442,-2.8296113,23.29989,26,JT_VTC_008,45
1125,201.98988,10000,0.011745346,-0.00056431146,0.011758895,-2.7506914,23.347332,30,JT_VTC_008,45
1125,201.98988,10000,0.011711865,-0.0005570911,0.011725107,-2.7233007,23.331518,35,JT_VTC_008,45
1125,201.98988,10000,0.01171172,-0.00055433356,0.011724832,-2.7098742,23.133844,40,JT_VTC_008,45
1125,201.98988,10000,0.011730877,-0.0005650162,0.011744476,-2.757513,23.1971,45,JT_VTC_008,45
1125,201.98988,10000,0.01172605,-0.00057884277,0.011740328,-2.8260455,23.608261,50,JT_VTC_008,45
1250,201.98988,0,0.011887052,-0.0006582308,0.011905263,-3.169446,22.81605,5,JT_VTC_008,50
1250,201.98988,1250,0.012043759,-0.0008618019,0.012074553,-4.0928745,22.86355,0,JT_VTC_008,50
1250,201.98988,1250,0.011838292,-0.0006547325,0.011856383,-3.1655946,22.744797,5,JT_VTC_008,50
1250,201.98988,1250,0.011771266,-0.0006056212,0.011786835,-2.9452202,22.942719,10,JT_VTC_008,50
1250,201.98988,1250,0.011762547,-0.0005816571,0.0117769195,-2.8309665,22.594376,15,JT_VTC_008,50
1250,201.98988,1250,0.011716363,-0.0005692366,0.011730183,-2.7815142,22.903135,20,JT_VTC_008,50
1250,201.98988,1250,0.011704147,-0.0005626687,0.011717664,-2.7523358,22.792297,25,JT_VTC_008,50
1250,201.98988,1250,0.011839284,-0.0006344992,0.011856274,-3.0677009,23.27617,26,JT_VTC_008,50
1250,201.98988,1250,0.011778328,-0.000600178,0.011793609,-2.9170485,23.17338,30,JT_VTC_008,50
1250,201.98988,1250,0.011770779,-0.0005842504,0.011785271,-2.8415816,23.212915,35,JT_VTC_008,50
1250,201.98988,1250,0.0117315585,-0.00060142315,0.011746964,-2.9347222,23.284077,40,JT_VTC_008,50
1250,201.98988,1250,0.011740907,-0.0005987858,0.011756166,-2.9195533,23.189194,45,JT_VTC_008,50
1250,201.98988,1250,0.01172509,-0.0006117136,0.011741037,-2.9864898,23.48175,50,JT_VTC_008,50
1250,201.98988,2500,0.012024526,-0.0008665713,0.012055711,-4.122008,22.823967,0,JT_VTC_008,50
1250,201.98988,2500,0.01183884,-0.000658329,0.01185713,-3.1828008,22.610209,5,JT_VTC_008,50
1250,201.98988,2500,0.01176988,-0.0006086417,0.011785606,-2.9602313,22.847717,10,JT_VTC_008,50
1250,201.98988,2500,0.01176446,-0.0005772728,0.011778615,-2.8092055,22.689379,15,JT_VTC_008,50
1250,201.98988,2500,0.011733496,-0.00056767534,0.01174722,-2.7698534,22.958553,20,JT_VTC_008,50
1250,201.98988,2500,0.011695564,-0.0005599826,0.011708962,-2.7412238,23.029806,25,JT_VTC_008,50
1250,201.98988,2500,0.011805366,-0.00062078616,0.011821676,-3.0101311,23.038961,26,JT_VTC_008,50
